timestamp;buyer;seller;symbol;currency;price;quantity
1744239708490;;;SQUID_INK;SEASHELLS;8647;5
1744239713369;;;SQUID_INK;SEASHELLS;9304;1
1744239714625;;;SQUID_INK;SEASHELLS;10040;3
1744239719359;;;SQUID_INK;SEASHELLS;9777;1
1744239721777;;;SQUID_INK;SEASHELLS;9860;1
1744239722313;;;SQUID_INK;SEASHELLS;9927;5
1744239726507;;;SQUID_INK;SEASHELLS;10588;1
1744239730154;;;SQUID_INK;SEASHELLS;10960;2
1744239734720;;;SQUID_INK;SEASHELLS;10622;2
1744239735928;;;SQUID_INK;SEASHELLS;10616;1
1744239736139;;;SQUID_INK;SEASHELLS;10074;4
1744239739046;;;SQUID_INK;SEASHELLS;10693;5
1744239739502;;;SQUID_INK;SEASHELLS;11623;5
1744239742008;;;SQUID_INK;SEASHELLS;11534;4
1744239746829;;;SQUID_INK;SEASHELLS;11402;1
1744239747213;;;SQUID_INK;SEASHELLS;11463;2
1744239751170;;;SQUID_INK;SEASHELLS;10646;5
1744239755636;;;SQUID_INK;SEASHELLS;10616;2
1744239760598;;;SQUID_INK;SEASHELLS;10728;4
