timestamp;buyer;seller;symbol;currency;price;quantity
1744066905380;;;SQUID_INK;SEASHELLS;11248;3
1744066908779;;;SQUID_INK;SEASHELLS;11572;5
1744066910770;;;SQUID_INK;SEASHELLS;12209;5
1744066915543;;;SQUID_INK;SEASHELLS;11825;2
1744066916453;;;SQUID_INK;SEASHELLS;11911;1
1744066918970;;;SQUID_INK;SEASHELLS;12007;5
1744066921662;;;SQUID_INK;SEASHELLS;12266;4
1744066921966;;;SQUID_INK;SEASHELLS;12066;2
1744066922858;;;SQUID_INK;SEASHELLS;12126;1
1744066925735;;;SQUID_INK;SEASHELLS;12246;3
1744066926997;;;SQUID_INK;SEASHELLS;11704;3
1744066931544;;;SQUID_INK;SEASHELLS;10952;1
1744066935530;;;SQUID_INK;SEASHELLS;10975;3
1744066937232;;;SQUID_INK;SEASHELLS;11458;1
1744066939951;;;SQUID_INK;SEASHELLS;11539;5
1744066942514;;;SQUID_INK;SEASHELLS;11669;2
1744066943327;;;SQUID_INK;SEASHELLS;11399;3
1744066944240;;;SQUID_INK;SEASHELLS;12180;3
1744066944642;;;SQUID_INK;SEASHELLS;11764;5
